Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
696,656048,656048,10000,2025-05-14,1
697,336873,336873,10000,2025-07-21,1
698,212667,212667,10000,2025-04-14,1
699,808597,808597,10000,2025-10-14,1
700,350427,350427,10000,2025-12-28,1
701,114468,114468,10000,2025-12-21,1
702,788786,788786,10000,2025-09-07,1
703,700756,700756,10000,2025-12-21,1
704,76209,76209,10000,2025-01-20,1
705,883695,883695,10000,2025-12-28,1
706,4997,4997,10000,2025-05-14,1
707,43693,43693,10000,2025-09-07,1
708,900532,900532,10000,2025-09-07,1
709,524569,524569,10000,2025-04-21,1
710,110150,110150,10000,2025-12-14,1
711,634309,634309,10000,2025-05-07,1
712,749470,749470,10000,2025-11-28,1
713,35336,35336,10000,2025-12-07,1
714,321091,321091,10000,2025-08-21,1
715,355268,355268,10000,2025-10-07,1
716,381941,381941,10000,2025-02-27,1
717,160759,160759,10000,2025-10-28,1
718,993406,993406,10000,2025-12-07,1
719,936299,936299,10000,2025-06-21,1
720,430934,430934,10000,2025-01-06,1
721,234080,234080,10000,2025-08-07,1
722,619045,619045,10000,2025-11-14,1
723,636364,636364,10000,2025-03-07,1
724,173619,173619,10000,2025-08-21,1
725,69452,69452,10000,2025-07-14,1
726,920237,920237,10000,2025-05-21,1
727,634653,634653,10000,2025-07-14,1
728,814527,814527,10000,2025-08-14,1
729,470963,470963,10000,2025-10-21,1
730,470058,470058,10000,2025-01-06,1
731,700659,700659,10000,2025-05-07,1
732,603320,603320,10000,2025-09-07,1
733,746330,746330,10000,2025-08-21,1
734,794387,794387,10000,2025-03-28,1
735,153180,153180,10000,2025-07-28,1
736,255563,255563,10000,2025-09-21,1
737,4418,4418,10000,2025-02-13,1
738,795347,795347,10000,2025-02-27,1
739,306046,306046,10000,2025-09-14,1
740,506709,506709,10000,2025-03-21,1
741,886169,886169,10000,2025-02-06,1
742,870521,870521,10000,2025-08-14,1
743,8148,8148,10000,2025-12-07,1
744,458279,458279,10000,2025-08-07,1
745,858544,858544,10000,2025-12-21,1
746,184729,184729,10000,2025-11-14,1
747,19878,19878,10000,2025-03-07,1
748,147975,147975,10000,2025-12-07,1
749,559882,559882,10000,2025-12-14,1
750,295539,295539,10000,2025-01-06,1
751,465703,465703,10000,2025-07-07,1
752,999273,999273,10000,2025-10-07,1
753,620478,620478,10000,2025-09-28,1
754,659323,659323,10000,2025-02-20,1
755,186306,186306,10000,2025-05-28,1
756,767760,767760,10000,2025-05-14,1
757,672204,672204,10000,2025-10-07,1
758,298599,298599,10000,2025-06-14,1
759,197482,197482,10000,2025-01-27,1
760,431899,431899,10000,2025-08-14,1
761,172274,172274,10000,2025-11-07,1
762,545374,545374,10000,2025-02-27,1
763,992937,992937,10000,2025-12-14,1
764,194035,194035,10000,2025-11-21,1
765,945902,945902,10000,2025-10-07,1
766,829282,829282,10000,2025-06-28,1
767,718243,718243,10000,2025-12-07,1
768,359990,359990,10000,2025-09-28,1
769,171237,171237,10000,2025-08-21,1
770,784977,784977,10000,2025-11-07,1
771,928925,928925,10000,2025-07-21,1
772,763644,763644,10000,2025-08-28,1
773,887495,887495,10000,2025-04-14,1
774,791457,791457,10000,2025-05-28,1
775,371777,371777,10000,2025-08-21,1
776,104342,104342,10000,2025-11-07,1
777,165221,165221,10000,2025-01-06,1
778,14128,14128,10000,2025-03-21,1
779,77655,77655,10000,2025-02-06,1
780,893915,893915,10000,2025-06-14,1
781,801789,801789,10000,2025-07-28,1
782,617661,617661,10000,2025-11-07,1
783,962323,962323,10000,2025-02-20,1
784,183897,183897,10000,2025-07-14,1
785,106619,106619,10000,2025-06-14,1
786,498561,498561,10000,2025-11-14,1
787,234058,234058,10000,2025-11-07,1
788,818775,818775,10000,2025-04-07,1
789,920561,920561,10000,2025-11-21,1
790,160576,160576,10000,2025-05-28,1
791,287540,287540,10000,2025-08-07,1
792,592955,592955,10000,2025-05-07,1
793,220510,220510,10000,2025-12-14,1
794,761514,761514,10000,2025-06-28,1
795,327778,327778,10000,2025-06-14,1
796,236643,236643,10000,2025-01-20,1
797,494678,494678,10000,2025-08-21,1
798,408391,408391,10000,2025-04-14,1
799,25117,25117,10000,2025-04-07,1
800,353362,353362,10000,2025-12-14,1
801,600109,600109,10000,2025-12-28,1
802,689413,689413,10000,2025-10-28,1
803,539136,539136,10000,2025-12-28,1
804,644435,644435,10000,2025-11-07,1
805,461360,461360,10000,2025-11-07,1
806,559623,559623,10000,2025-07-28,1
807,317691,317691,10000,2025-04-21,1
808,975593,975593,10000,2025-11-28,1
809,961802,961802,10000,2025-08-21,1
810,292843,292843,10000,2025-11-21,1
811,78317,78317,10000,2025-04-14,1
812,508445,508445,10000,2025-08-21,1
813,797249,797249,10000,2025-05-28,1
814,439626,439626,10000,2025-03-07,1
815,486992,486992,10000,2025-08-07,1
816,567327,567327,10000,2025-03-07,1
817,632511,632511,10000,2025-07-28,1
818,821214,821214,10000,2025-01-27,1
819,921380,921380,10000,2025-01-06,1
820,699947,699947,10000,2025-06-14,1
821,482599,482599,10000,2025-05-21,1
822,186287,186287,10000,2025-02-20,1
823,51642,51642,10000,2025-08-21,1
824,74911,74911,10000,2025-11-21,1
825,917554,917554,10000,2025-01-27,1
826,999089,999089,10000,2025-02-20,1
827,169693,169693,10000,2025-08-07,1
828,202167,202167,10000,2025-02-20,1
829,571407,571407,10000,2025-10-28,1
830,781447,781447,10000,2025-07-28,1
831,553847,553847,10000,2025-03-21,1
832,439199,439199,10000,2025-10-14,1
833,55107,55107,10000,2025-05-07,1
834,558376,558376,10000,2025-06-07,1
835,972898,972898,10000,2025-04-14,1
836,398447,398447,10000,2025-02-20,1
837,532070,532070,10000,2025-06-21,1
838,206863,206863,10000,2025-04-21,1
839,243949,243949,10000,2025-01-27,1
840,653151,653151,10000,2025-04-21,1
841,721026,721026,10000,2025-06-14,1
842,49674,49674,10000,2025-09-28,1
843,991989,991989,10000,2025-04-14,1
844,499176,499176,10000,2025-02-06,1
845,435817,435817,10000,2025-06-21,1
846,107196,107196,10000,2025-07-28,1
847,355738,355738,10000,2025-08-07,1
848,346758,346758,10000,2025-02-27,1
849,925231,925231,10000,2025-11-14,1
850,969525,969525,10000,2025-11-28,1
851,778404,778404,10000,2025-01-20,1
852,298986,298986,10000,2025-10-14,1
853,928532,928532,10000,2025-10-14,1
854,273236,273236,10000,2025-03-28,1
855,296114,296114,10000,2025-05-07,1
856,977804,977804,10000,2025-02-06,1
857,410553,410553,10000,2025-12-28,1
858,544931,544931,10000,2025-04-14,1
859,220841,220841,10000,2025-07-14,1
860,214244,214244,10000,2025-04-28,1
861,567300,567300,10000,2025-06-07,1
862,636190,636190,10000,2025-12-28,1
863,931056,931056,10000,2025-01-13,1
864,359745,359745,10000,2025-09-21,1
865,222156,222156,10000,2025-02-06,1
866,244172,244172,10000,2025-10-14,1
867,971825,971825,10000,2025-03-28,1
868,239988,239988,10000,2025-10-28,1
869,640827,640827,10000,2025-06-28,1
870,307052,307052,10000,2025-07-28,1
871,413239,413239,10000,2025-08-28,1
872,685080,685080,10000,2025-10-28,1
873,404774,404774,10000,2025-01-06,1
874,33651,33651,10000,2025-06-28,1
875,551821,551821,10000,2025-05-07,1
876,905886,905886,10000,2025-04-28,1
877,138591,138591,10000,2025-06-21,1
878,103598,103598,10000,2025-01-13,1
879,543664,543664,10000,2025-02-13,1
880,912035,912035,10000,2025-04-28,1
881,809321,809321,10000,2025-08-14,1
882,46899,46899,10000,2025-03-21,1
883,79792,79792,10000,2025-09-28,1
884,846316,846316,10000,2025-07-28,1
885,818454,818454,10000,2025-07-07,1
886,202784,202784,10000,2025-11-07,1
887,41846,41846,10000,2025-11-28,1
888,542393,542393,10000,2025-01-20,1
889,186310,186310,10000,2025-07-07,1
890,595963,595963,10000,2025-08-14,1
891,915765,915765,10000,2025-01-20,1
892,853231,853231,10000,2025-10-07,1
893,130073,130073,10000,2025-02-20,1
894,805462,805462,10000,2025-03-07,1
895,42200,42200,10000,2025-03-14,1
896,901432,901432,10000,2025-10-14,1
897,989223,989223,10000,2025-06-07,1
898,938849,938849,10000,2025-08-21,1
899,386777,386777,10000,2025-01-20,1
900,463070,463070,10000,2025-05-14,1
901,234895,234895,10000,2025-04-14,1
902,785,785,10000,2025-09-14,1
903,79838,79838,10000,2025-06-21,1
904,576331,576331,10000,2025-05-14,1
905,114777,114777,10000,2025-11-07,1
906,353433,353433,10000,2025-02-27,1
907,938197,938197,10000,2025-03-14,1
908,424074,424074,10000,2025-12-07,1
909,820982,820982,10000,2025-09-14,1
910,643470,643470,10000,2025-03-14,1
911,705676,705676,10000,2025-11-07,1
912,327996,327996,10000,2025-08-14,1
913,685719,685719,10000,2025-12-28,1
914,440798,440798,10000,2025-03-21,1
915,876846,876846,10000,2025-07-14,1
916,195487,195487,10000,2025-01-20,1
917,610262,610262,10000,2025-02-20,1
918,743159,743159,10000,2025-07-07,1
919,176471,176471,10000,2025-07-28,1
920,937251,937251,10000,2025-06-28,1
921,561360,561360,10000,2025-08-07,1
922,240908,240908,10000,2025-01-13,1
923,84810,84810,10000,2025-07-28,1
924,169075,169075,10000,2025-10-07,1
925,669203,669203,10000,2025-09-07,1
926,426024,426024,10000,2025-08-21,1
927,425620,425620,10000,2025-06-14,1
928,587843,587843,10000,2025-05-21,1
929,637561,637561,10000,2025-07-21,1
930,944817,944817,10000,2025-04-14,1
931,33657,33657,10000,2025-11-07,1
932,684534,684534,10000,2025-03-21,1
933,608481,608481,10000,2025-05-21,1
934,838364,838364,10000,2025-05-07,1
935,327974,327974,10000,2025-07-21,1
936,542461,542461,10000,2025-05-21,1
937,325949,325949,10000,2025-09-21,1
938,520987,520987,10000,2025-12-21,1
939,41974,41974,10000,2025-08-14,1
940,827937,827937,10000,2025-09-14,1
941,723291,723291,10000,2025-11-14,1
942,837359,837359,10000,2025-08-07,1
943,594982,594982,10000,2025-09-21,1
944,326501,326501,10000,2025-02-27,1
945,556247,556247,10000,2025-01-20,1
946,625086,625086,10000,2025-05-14,1
947,2497,2497,10000,2025-03-07,1
948,58908,58908,10000,2025-03-28,1
949,416886,416886,10000,2025-11-28,1
950,205474,205474,10000,2025-12-28,1
951,747779,747779,10000,2025-12-21,1
952,357653,357653,10000,2025-06-28,1
953,74880,74880,10000,2025-03-28,1
954,820342,820342,10000,2025-09-21,1
955,791211,791211,10000,2025-02-13,1
956,946040,946040,10000,2025-02-13,1
957,222120,222120,10000,2025-06-07,1
958,2446,2446,10000,2025-07-28,1
959,302100,302100,10000,2025-01-13,1
960,599301,599301,10000,2025-01-06,1
961,852514,852514,10000,2025-04-21,1
962,12343,12343,10000,2025-01-13,1
963,474103,474103,10000,2025-05-28,1
964,592846,592846,10000,2025-03-21,1
965,723913,723913,10000,2025-10-21,1
966,767114,767114,10000,2025-05-28,1
967,191603,191603,10000,2025-10-14,1
968,565476,565476,10000,2025-11-28,1
969,274073,274073,10000,2025-10-14,1
970,671345,671345,10000,2025-08-14,1
971,963077,963077,10000,2025-09-07,1
972,136235,136235,10000,2025-07-21,1
973,702935,702935,10000,2025-12-28,1
974,356071,356071,10000,2025-08-21,1
975,196869,196869,10000,2025-05-21,1
976,656814,656814,10000,2025-07-14,1
977,860920,860920,10000,2025-01-20,1
978,123578,123578,10000,2025-05-14,1
979,581442,581442,10000,2025-12-21,1
980,17329,17329,10000,2025-05-14,1
981,518405,518405,10000,2025-11-21,1
982,191879,191879,10000,2025-08-21,1
983,44350,44350,10000,2025-04-28,1
984,23535,23535,10000,2025-12-28,1
985,851974,851974,10000,2025-04-21,1
986,887338,887338,10000,2025-07-14,1
987,543446,543446,10000,2025-09-21,1
988,250256,250256,10000,2025-04-07,1
989,739457,739457,10000,2025-04-28,1
990,87751,87751,10000,2025-04-07,1
991,775259,775259,10000,2025-05-07,1
992,629977,629977,10000,2025-11-28,1
993,323295,323295,10000,2025-08-07,1
994,504995,504995,10000,2025-11-28,1
995,385789,385789,10000,2025-03-14,1
996,188237,188237,10000,2025-09-21,1
997,481332,481332,10000,2025-10-14,1
998,869099,869099,10000,2025-08-28,1
999,687798,687798,10000,2025-07-14,1
1000,202358,202358,10000,2025-05-28,1
1001,639147,639147,10000,2025-01-27,1
1002,702231,702231,10000,2025-11-14,1
1003,722094,722094,10000,2025-04-07,1
1004,621543,621543,10000,2025-08-21,1
1005,105771,105771,10000,2025-06-21,1
1006,507420,507420,10000,2025-09-14,1
1007,430815,430815,10000,2025-08-07,1
1008,287025,287025,10000,2025-09-21,1
1009,655416,655416,10000,2025-11-07,1
1010,827445,827445,10000,2025-09-07,1
1011,706146,706146,10000,2025-06-07,1
1012,65885,65885,10000,2025-10-28,1
1013,672498,672498,10000,2025-07-14,1
1014,118640,118640,10000,2025-06-14,1
1015,221429,221429,10000,2025-05-28,1
1016,96028,96028,10000,2025-01-27,1
1017,125270,125270,10000,2025-10-07,1
1018,553969,553969,10000,2025-11-21,1
1019,892229,892229,10000,2025-07-14,1
1020,52787,52787,10000,2025-11-14,1
1021,519728,519728,10000,2025-01-27,1
1022,164983,164983,10000,2025-11-14,1
1023,274003,274003,10000,2025-08-21,1
1024,644134,644134,10000,2025-10-21,1
1025,699715,699715,10000,2025-02-06,1
1026,180690,180690,10000,2025-04-07,1
1027,157360,157360,10000,2025-01-20,1
1028,968071,968071,10000,2025-08-28,1
1029,905654,905654,10000,2025-02-06,1
1030,410642,410642,10000,2025-03-21,1
1031,213126,213126,10000,2025-09-28,1
1032,582249,582249,10000,2025-09-21,1
1033,73423,73423,10000,2025-12-07,1
1034,451156,451156,10000,2025-06-14,1
1035,262696,262696,10000,2025-05-21,1
1036,890225,890225,10000,2025-02-27,1
1037,264914,264914,10000,2025-02-13,1
1038,446136,446136,10000,2025-08-28,1
1039,221524,221524,10000,2025-09-21,1
1040,890423,890423,10000,2025-05-07,1
1041,305110,305110,10000,2025-02-20,1
1042,591264,591264,10000,2025-06-07,1
1043,282280,282280,10000,2025-01-06,1
1044,602096,602096,10000,2025-05-07,1
1045,767816,767816,10000,2025-09-21,1
1046,428113,428113,10000,2025-03-14,1
1047,793420,793420,10000,2025-03-28,1
1048,7508,7508,10000,2025-04-14,1
1049,89741,89741,10000,2025-11-14,1
1050,825107,825107,10000,2025-12-28,1
1051,418888,418888,10000,2025-06-07,1
1052,676667,676667,10000,2025-06-21,1
1053,67661,67661,10000,2025-08-14,1
1054,761954,761954,10000,2025-09-07,1
1055,11425,11425,10000,2025-08-21,1
1056,721355,721355,10000,2025-02-06,1
1057,792516,792516,10000,2025-04-28,1
1058,216848,216848,10000,2025-07-07,1
1059,466118,466118,10000,2025-03-28,1
1060,487367,487367,10000,2025-07-14,1
1061,163910,163910,10000,2025-06-28,1
1062,73943,73943,10000,2025-09-21,1
1063,881519,881519,10000,2025-08-14,1
1064,54395,54395,10000,2025-02-27,1
1065,618990,618990,10000,2025-01-20,1
1066,67835,67835,10000,2025-12-07,1
1067,901714,901714,10000,2025-09-28,1
1068,96087,96087,10000,2025-06-21,1
1069,341684,341684,10000,2025-07-21,1
1070,153630,153630,10000,2025-10-14,1
1071,866071,866071,10000,2025-06-21,1
1072,802229,802229,10000,2025-12-21,1
1073,123063,123063,10000,2025-10-28,1
1074,208291,208291,10000,2025-09-07,1
1075,816379,816379,10000,2025-08-07,1
1076,944896,944896,10000,2025-12-14,1
1077,837905,837905,10000,2025-01-27,1
1078,134500,134500,10000,2025-06-07,1
1079,219665,219665,10000,2025-03-21,1
1080,769234,769234,10000,2025-05-07,1
1081,471251,471251,10000,2025-06-28,1
1082,552751,552751,10000,2025-02-20,1
1083,162600,162600,10000,2025-04-28,1
1084,839932,839932,10000,2025-02-06,1
1085,447728,447728,10000,2025-07-07,1
1086,980094,980094,10000,2025-03-21,1
1087,66547,66547,10000,2025-04-21,1
1088,295853,295853,10000,2025-10-07,1
1089,442329,442329,10000,2025-09-07,1
1090,918410,918410,10000,2025-12-21,1
1091,29902,29902,10000,2025-03-07,1
1092,605084,605084,10000,2025-10-07,1
1093,568698,568698,10000,2025-01-06,1
1094,709321,709321,10000,2025-05-07,1
1095,426638,426638,10000,2025-02-13,1
1096,493368,493368,10000,2025-10-14,1
1097,763567,763567,10000,2025-02-27,1
1098,151247,151247,10000,2025-04-14,1
1099,493873,493873,10000,2025-07-21,1
1100,226601,226601,10000,2025-11-21,1
1101,765415,765415,10000,2025-07-21,1
1102,162631,162631,10000,2025-09-14,1
1103,56573,56573,10000,2025-10-28,1
1104,986520,986520,10000,2025-08-28,1
1105,994805,994805,10000,2025-01-06,1
1106,817880,817880,10000,2025-12-28,1
1107,604874,604874,10000,2025-12-21,1
1108,340653,340653,10000,2025-12-14,1
1109,250318,250318,10000,2025-02-27,1
1110,345259,345259,10000,2025-05-28,1
1111,719205,719205,10000,2025-06-21,1
1112,877808,877808,10000,2025-03-07,1
1113,635500,635500,10000,2025-05-07,1
1114,903085,903085,10000,2025-05-07,1
1115,130974,130974,10000,2025-03-14,1
1116,833572,833572,10000,2025-03-21,1
1117,802871,802871,10000,2025-09-21,1
1118,250659,250659,10000,2025-03-14,1
1119,690689,690689,10000,2025-01-27,1
1120,823510,823510,10000,2025-06-14,1
1121,968511,968511,10000,2025-06-28,1
1122,998689,998689,10000,2025-11-14,1
1123,482360,482360,10000,2025-03-28,1
1124,692964,692964,10000,2025-01-13,1
1125,933164,933164,10000,2025-03-28,1
1126,711661,711661,10000,2025-05-14,1
1127,145085,145085,10000,2025-12-21,1
1128,739287,739287,10000,2025-02-13,1
1129,131745,131745,10000,2025-08-21,1
1130,919403,919403,10000,2025-07-07,1
1131,492093,492093,10000,2025-04-21,1
1132,490175,490175,10000,2025-11-21,1
1133,945261,945261,10000,2025-02-13,1
1134,886085,886085,10000,2025-03-14,1
1135,166946,166946,10000,2025-10-28,1
1136,111424,111424,10000,2025-03-07,1
1137,123208,123208,10000,2025-09-21,1
1138,592051,592051,10000,2025-03-14,1
1139,601268,601268,10000,2025-04-14,1
1140,818440,818440,10000,2025-04-07,1
1141,127485,127485,10000,2025-08-21,1
1142,961060,961060,10000,2025-06-28,1
1143,505720,505720,10000,2025-07-07,1
1144,371887,371887,10000,2025-03-14,1
1145,213224,213224,10000,2025-08-28,1
1146,551307,551307,10000,2025-01-20,1
1147,398258,398258,10000,2025-04-07,1
1148,470404,470404,10000,2025-06-07,1
1149,887762,887762,10000,2025-03-28,1
1150,664513,664513,10000,2025-01-27,1
1151,886076,886076,10000,2025-02-13,1
1152,625183,625183,10000,2025-03-14,1
1153,193070,193070,10000,2025-05-07,1
1154,965728,965728,10000,2025-12-28,1
1155,569068,569068,10000,2025-09-07,1
1156,622465,622465,10000,2025-01-20,1
1157,472088,472088,10000,2025-01-13,1
1158,550969,550969,10000,2025-06-14,1
1159,27716,27716,10000,2025-08-14,1
1160,4392,4392,10000,2025-10-07,1
1161,876153,876153,10000,2025-11-21,1
1162,832812,832812,10000,2025-02-27,1
1163,596268,596268,10000,2025-10-28,1
1164,318283,318283,10000,2025-10-28,1
1165,374748,374748,10000,2025-07-28,1
1166,553809,553809,10000,2025-06-14,1
1167,180289,180289,10000,2025-03-14,1
1168,662375,662375,10000,2025-11-21,1
1169,19121,19121,10000,2025-05-28,1
1170,119092,119092,10000,2025-02-20,1
1171,62424,62424,10000,2025-06-07,1
1172,879297,879297,10000,2025-11-14,1
1173,895691,895691,10000,2025-05-14,1
1174,977033,977033,10000,2025-05-21,1
1175,719234,719234,10000,2025-05-21,1
1176,392149,392149,10000,2025-02-13,1
1177,356315,356315,10000,2025-03-14,1
1178,403092,403092,10000,2025-01-06,1
1179,791057,791057,10000,2025-12-21,1
1180,196319,196319,10000,2025-09-07,1
1181,224099,224099,10000,2025-05-21,1
1182,275316,275316,10000,2025-09-14,1
1183,236635,236635,10000,2025-09-21,1
1184,764716,764716,10000,2025-08-21,1
1185,245834,245834,10000,2025-07-21,1
1186,283308,283308,10000,2025-09-07,1
1187,496640,496640,10000,2025-12-07,1
1188,52552,52552,10000,2025-05-21,1
1189,444068,444068,10000,2025-11-07,1
